0.2579202950000763,0.7097333073616028
0.2883079946041107,0.7615401148796082
0.28350895643234253,0.7017478942871094
0.2829003930091858,0.7061986923217773
0.27774667739868164,0.7095897197723389
0.2827642560005188,0.7523157596588135
0.2733757495880127,0.7098294496536255
0.27306193113327026,0.7108460664749146
0.272072970867157,0.7106366157531738
0.2779567241668701,0.7546021938323975
0.26951196789741516,0.7142221331596375
0.2691078186035156,0.7137542963027954
0.268513560295105,0.7135915756225586
0.24399015307426453,0.7180074453353882
0.19243188202381134,0.7274513244628906
0.16018155217170715,0.7315993905067444
0.1404295116662979,0.7298358082771301
0.12766999006271362,0.7312896251678467
0.12066468596458435,0.7332851886749268
0.11653649061918259,0.7723279595375061
0.11434415727853775,0.7305060625076294
0.11133921146392822,0.7293103933334351
0.10967979580163956,0.7299755811691284
0.10831967741250992,0.7315539121627808
0.1079263687133789,0.7315311431884766
0.10688047856092453,0.7325005531311035
0.10653392970561981,0.7321223616600037
0.10674890875816345,0.7317010164260864
0.1095028892159462,0.7313014268875122
0.11124787479639053,0.7312910556793213
0.11422017216682434,0.732137143611908
0.11815230548381805,0.7334823608398438
0.12255542725324631,0.7356808185577393
0.1265605092048645,0.7355095148086548
0.13085231184959412,0.7348122596740723
0.13356074690818787,0.7354434132575989
0.13520652055740356,0.7376116514205933
0.15291494131088257,0.7352670431137085
0.17912453413009644,0.7331409454345703
0.19962933659553528,0.7307271957397461
0.2297317236661911,0.7646406292915344
0.2228197157382965,0.732796311378479
0.2295605093240738,0.7367517948150635
0.30098235607147217,0.7604472637176514
0.457466721534729,0.808861255645752
0.5440207123756409,0.8264859914779663
0.5855317115783691,0.8373196125030518
0.605610728263855,0.8394128680229187
0.6128950715065002,0.837321400642395
0.6175906658172607,0.8315613865852356
0.6185422539710999,0.8285622596740723
0.5746931433677673,0.7843729257583618
0.5309531688690186,0.7300237417221069
0.4893644452095032,0.6722055673599243
0.46001356840133667,0.6355985403060913
0.4435572028160095,0.6156161427497864
0.4790446162223816,0.62320876121521
0.592786431312561,0.6766436100006104
0.7148825526237488,0.727275013923645
0.79775071144104,0.7559888362884521
0.8449941873550415,0.7682063579559326
0.8674907088279724,0.769352376461029
0.8779493570327759,0.7731806039810181
0.9025460481643677,0.8210941553115845
0.9149876236915588,0.8466204404830933
0.9180512428283691,0.8674482107162476
0.9193934202194214,0.8793269395828247
0.9168840646743774,0.9277285933494568
0.9190921187400818,0.9344338178634644
0.9214770793914795,0.8914514780044556
0.9414698481559753,0.9010505676269531
0.9593570232391357,0.9158202409744263
0.9734179973602295,0.9231137037277222
